Frame,Visibility,X,Y,X_fused,Y_fused,is_interpolated,track_status
2974,0,0,0,,,False,missing
2975,0,0,0,,,False,missing
2976,0,0,0,,,False,missing
2977,0,0,0,,,False,missing
2978,1,175,1008,175.0,1008.0,False,detected
2979,0,0,0,201.33333333333334,777.0,True,interpolated
2980,0,0,0,227.66666666666666,546.0,True,interpolated
2981,1,254,315,254.0,315.0,False,detected
2982,0,0,0,252.76223776223776,315.4965034965035,True,interpolated
2983,0,0,0,251.52447552447552,315.993006993007,True,interpolated
2984,0,0,0,250.28671328671328,316.4895104895105,True,interpolated
2985,0,0,0,249.04895104895104,316.986013986014,True,interpolated
2986,0,0,0,247.8111888111888,317.4825174825175,True,interpolated
2987,0,0,0,246.5734265734266,317.97902097902096,True,interpolated
2988,0,0,0,245.33566433566435,318.4755244755245,True,interpolated
2989,0,0,0,244.0979020979021,318.97202797202794,True,interpolated
2990,0,0,0,,,False,missing
2991,0,0,0,,,False,missing
2992,0,0,0,,,False,missing
2993,0,0,0,,,False,missing
2994,0,0,0,,,False,missing
2995,0,0,0,,,False,missing
2996,0,0,0,,,False,missing
2997,0,0,0,,,False,missing
2998,0,0,0,,,False,missing
2999,0,0,0,,,False,missing
3000,0,0,0,,,False,missing
3001,0,0,0,,,False,missing
3002,0,0,0,,,False,missing
3003,0,0,0,,,False,missing
3004,0,0,0,,,False,missing
3005,0,0,0,,,False,missing
3006,0,0,0,,,False,missing
3007,0,0,0,,,False,missing
3008,0,0,0,,,False,missing
3009,0,0,0,,,False,missing
3010,0,0,0,,,False,missing
3011,0,0,0,,,False,missing
3012,0,0,0,,,False,missing
3013,0,0,0,,,False,missing
3014,0,0,0,,,False,missing
3015,0,0,0,,,False,missing
3016,0,0,0,,,False,missing
3017,0,0,0,,,False,missing
3018,0,0,0,,,False,missing
3019,0,0,0,,,False,missing
3020,0,0,0,,,False,missing
3021,0,0,0,,,False,missing
3022,0,0,0,,,False,missing
3023,0,0,0,,,False,missing
3024,0,0,0,,,False,missing
3025,0,0,0,,,False,missing
3026,0,0,0,,,False,missing
3027,0,0,0,,,False,missing
3028,0,0,0,,,False,missing
3029,0,0,0,,,False,missing
3030,0,0,0,,,False,missing
3031,0,0,0,,,False,missing
3032,0,0,0,,,False,missing
3033,0,0,0,,,False,missing
3034,0,0,0,,,False,missing
3035,0,0,0,,,False,missing
3036,0,0,0,,,False,missing
3037,0,0,0,,,False,missing
3038,0,0,0,,,False,missing
3039,0,0,0,,,False,missing
3040,0,0,0,,,False,missing
3041,0,0,0,,,False,missing
3042,0,0,0,,,False,missing
3043,0,0,0,,,False,missing
3044,0,0,0,,,False,missing
3045,0,0,0,,,False,missing
3046,0,0,0,,,False,missing
3047,0,0,0,,,False,missing
3048,0,0,0,,,False,missing
3049,0,0,0,,,False,missing
3050,0,0,0,,,False,missing
3051,0,0,0,,,False,missing
3052,0,0,0,,,False,missing
3053,0,0,0,,,False,missing
3054,0,0,0,,,False,missing
3055,0,0,0,,,False,missing
3056,0,0,0,,,False,missing
3057,0,0,0,,,False,missing
3058,0,0,0,,,False,missing
3059,0,0,0,,,False,missing
3060,0,0,0,,,False,missing
3061,0,0,0,,,False,missing
3062,0,0,0,,,False,missing
3063,0,0,0,,,False,missing
3064,0,0,0,,,False,missing
3065,0,0,0,,,False,missing
3066,0,0,0,,,False,missing
3067,0,0,0,,,False,missing
3068,0,0,0,,,False,missing
3069,0,0,0,,,False,missing
3070,0,0,0,,,False,missing
3071,0,0,0,,,False,missing
3072,0,0,0,,,False,missing
3073,0,0,0,,,False,missing
3074,0,0,0,,,False,missing
3075,0,0,0,,,False,missing
3076,0,0,0,,,False,missing
3077,0,0,0,,,False,missing
3078,0,0,0,,,False,missing
3079,0,0,0,,,False,missing
3080,0,0,0,,,False,missing
3081,0,0,0,,,False,missing
3082,0,0,0,,,False,missing
3083,0,0,0,,,False,missing
3084,0,0,0,,,False,missing
3085,0,0,0,,,False,missing
3086,0,0,0,,,False,missing
3087,0,0,0,,,False,missing
3088,0,0,0,,,False,missing
3089,0,0,0,,,False,missing
3090,0,0,0,,,False,missing
3091,0,0,0,,,False,missing
3092,0,0,0,,,False,missing
3093,0,0,0,,,False,missing
3094,0,0,0,,,False,missing
3095,0,0,0,,,False,missing
3096,0,0,0,,,False,missing
3097,0,0,0,,,False,missing
3098,0,0,0,,,False,missing
3099,0,0,0,,,False,missing
3100,0,0,0,,,False,missing
3101,0,0,0,,,False,missing
3102,0,0,0,,,False,missing
3103,0,0,0,,,False,missing
3104,0,0,0,,,False,missing
3105,0,0,0,,,False,missing
3106,0,0,0,,,False,missing
3107,0,0,0,,,False,missing
3108,0,0,0,,,False,missing
3109,0,0,0,,,False,missing
3110,0,0,0,,,False,missing
3111,0,0,0,,,False,missing
3112,0,0,0,,,False,missing
3113,0,0,0,,,False,missing
3114,0,0,0,,,False,missing
3115,0,0,0,,,False,missing
3116,0,0,0,,,False,missing
3117,0,0,0,,,False,missing
3118,0,0,0,,,False,missing
3119,0,0,0,,,False,missing
3120,0,0,0,,,False,missing
3121,0,0,0,,,False,missing
3122,0,0,0,,,False,missing
3123,0,0,0,,,False,missing
3124,1,77,386,77.0,386.0,False,detected
3125,1,77,386,77.0,386.0,False,detected
3126,1,77,386,77.0,386.0,False,detected
3127,0,0,0,86.05555555555556,384.44444444444446,True,interpolated
3128,0,0,0,95.11111111111111,382.8888888888889,True,interpolated
3129,0,0,0,104.16666666666667,381.3333333333333,True,interpolated
3130,0,0,0,113.22222222222223,379.77777777777777,True,interpolated
3131,0,0,0,122.27777777777777,378.22222222222223,True,interpolated
3132,0,0,0,131.33333333333334,376.6666666666667,True,interpolated
3133,0,0,0,140.38888888888889,375.1111111111111,True,interpolated
3134,0,0,0,149.44444444444446,373.55555555555554,True,interpolated
3135,0,0,0,,,False,missing
3136,0,0,0,,,False,missing
3137,0,0,0,,,False,missing
3138,0,0,0,,,False,missing
3139,0,0,0,,,False,missing
3140,0,0,0,,,False,missing
3141,0,0,0,,,False,missing
3142,0,0,0,,,False,missing
3143,0,0,0,,,False,missing
3144,0,0,0,,,False,missing
3145,0,0,0,,,False,missing
3146,0,0,0,,,False,missing
3147,0,0,0,,,False,missing
3148,0,0,0,,,False,missing
3149,0,0,0,,,False,missing
3150,0,0,0,,,False,missing
3151,0,0,0,,,False,missing
3152,0,0,0,,,False,missing
3153,0,0,0,,,False,missing
3154,0,0,0,,,False,missing
3155,0,0,0,,,False,missing
3156,0,0,0,,,False,missing
3157,0,0,0,,,False,missing
3158,0,0,0,,,False,missing
3159,0,0,0,,,False,missing
3160,0,0,0,,,False,missing
3161,0,0,0,,,False,missing
3162,0,0,0,,,False,missing
3163,0,0,0,,,False,missing
3164,0,0,0,,,False,missing
3165,0,0,0,,,False,missing
3166,0,0,0,,,False,missing
3167,0,0,0,,,False,missing
3168,0,0,0,,,False,missing
3169,0,0,0,,,False,missing
3170,0,0,0,,,False,missing
3171,0,0,0,,,False,missing
3172,0,0,0,,,False,missing
3173,0,0,0,,,False,missing
3174,0,0,0,,,False,missing
3175,0,0,0,,,False,missing
3176,0,0,0,,,False,missing
3177,0,0,0,,,False,missing
3178,0,0,0,,,False,missing
3179,0,0,0,,,False,missing
3180,1,566,302,566.0,302.0,False,detected
3181,1,568,302,568.0,302.0,False,detected
3182,1,172,302,172.0,302.0,False,detected
3183,1,568,306,568.0,306.0,False,detected
3184,1,15,408,15.0,408.0,False,detected
3185,1,15,408,15.0,408.0,False,detected
3186,1,15,408,15.0,408.0,False,detected
3187,1,15,408,15.0,408.0,False,detected
3188,1,29,417,29.0,417.0,False,detected
3189,1,28,417,28.0,417.0,False,detected
3190,1,14,426,14.0,426.0,False,detected
3191,1,28,417,28.0,417.0,False,detected
3192,1,67,400,67.0,400.0,False,detected
3193,1,64,400,64.0,400.0,False,detected
3194,1,64,400,64.0,400.0,False,detected
3195,1,64,400,64.0,400.0,False,detected
3196,1,157,391,157.0,391.0,False,detected
3197,1,158,391,158.0,391.0,False,detected
3198,1,202,342,202.0,342.0,False,detected
3199,1,158,391,158.0,391.0,False,detected
3200,1,127,373,127.0,373.0,False,detected
3201,1,127,373,127.0,373.0,False,detected
3202,1,127,373,127.0,373.0,False,detected
3203,1,127,373,127.0,373.0,False,detected
3204,0,0,0,132.4,371.2,True,interpolated
3205,0,0,0,137.8,369.4,True,interpolated
3206,0,0,0,143.2,367.6,True,interpolated
3207,0,0,0,148.6,365.8,True,interpolated
3208,1,154,364,154.0,364.0,False,detected
3209,1,154,364,154.0,364.0,False,detected
3210,1,154,364,154.0,364.0,False,detected
3211,1,154,364,154.0,364.0,False,detected
3212,1,174,373,174.0,373.0,False,detected
3213,1,174,373,174.0,373.0,False,detected
3214,1,174,373,174.0,373.0,False,detected
3215,1,174,377,174.0,377.0,False,detected
3216,1,201,395,201.0,395.0,False,detected
3217,1,201,395,201.0,395.0,False,detected
3218,1,201,400,201.0,400.0,False,detected
3219,1,201,400,201.0,400.0,False,detected
3220,0,0,0,206.5,402.0,True,interpolated
3221,0,0,0,212.0,404.0,True,interpolated
3222,0,0,0,217.5,406.0,True,interpolated
3223,1,223,408,223.0,408.0,False,detected
3224,0,0,0,238.25,396.0,True,interpolated
3225,0,0,0,253.5,384.0,True,interpolated
3226,0,0,0,268.75,372.0,True,interpolated
3227,1,284,360,284.0,360.0,False,detected
3228,0,0,0,284.0,360.0,True,interpolated
3229,0,0,0,284.0,360.0,True,interpolated
3230,0,0,0,284.0,360.0,True,interpolated
3231,1,284,360,284.0,360.0,False,detected
3232,0,0,0,284.0,360.0,True,interpolated
3233,0,0,0,284.0,360.0,True,interpolated
3234,0,0,0,284.0,360.0,True,interpolated
3235,1,284,360,284.0,360.0,False,detected
3236,0,0,0,284.0,360.0,True,interpolated
3237,0,0,0,284.0,360.0,True,interpolated
3238,0,0,0,284.0,360.0,True,interpolated
3239,1,284,360,284.0,360.0,False,detected
3240,0,0,0,284.0,360.0,True,interpolated
3241,0,0,0,284.0,360.0,True,interpolated
3242,0,0,0,284.0,360.0,True,interpolated
3243,1,284,360,284.0,360.0,False,detected
3244,0,0,0,284.0,360.0,True,interpolated
3245,0,0,0,284.0,360.0,True,interpolated
3246,0,0,0,284.0,360.0,True,interpolated
3247,1,284,360,284.0,360.0,False,detected
3248,1,603,386,603.0,386.0,False,detected
3249,1,606,391,606.0,391.0,False,detected
3250,1,618,391,618.0,391.0,False,detected
3251,1,596,386,596.0,386.0,False,detected
3252,0,0,0,596.5106382978723,385.72340425531917,True,interpolated
3253,0,0,0,597.0212765957447,385.4468085106383,True,interpolated
3254,0,0,0,597.531914893617,385.17021276595744,True,interpolated
3255,0,0,0,598.0425531914893,384.8936170212766,True,interpolated
3256,0,0,0,598.5531914893617,384.6170212765957,True,interpolated
3257,0,0,0,599.063829787234,384.3404255319149,True,interpolated
3258,0,0,0,599.5744680851063,384.06382978723406,True,interpolated
3259,0,0,0,600.0851063829788,383.78723404255317,True,interpolated
3260,0,0,0,,,False,missing
3261,0,0,0,,,False,missing
3262,0,0,0,,,False,missing
3263,0,0,0,,,False,missing
3264,0,0,0,,,False,missing
3265,0,0,0,,,False,missing
3266,0,0,0,,,False,missing
3267,0,0,0,,,False,missing
3268,0,0,0,,,False,missing
3269,0,0,0,,,False,missing
3270,0,0,0,,,False,missing
3271,0,0,0,,,False,missing
3272,0,0,0,,,False,missing
3273,0,0,0,,,False,missing
3274,0,0,0,,,False,missing
3275,0,0,0,,,False,missing
3276,0,0,0,,,False,missing
3277,0,0,0,,,False,missing
3278,0,0,0,,,False,missing
3279,0,0,0,,,False,missing
3280,0,0,0,,,False,missing
3281,0,0,0,,,False,missing
3282,0,0,0,,,False,missing
3283,0,0,0,,,False,missing
3284,0,0,0,,,False,missing
3285,0,0,0,,,False,missing
3286,0,0,0,,,False,missing
3287,0,0,0,,,False,missing
3288,0,0,0,,,False,missing
3289,0,0,0,,,False,missing
3290,0,0,0,,,False,missing
3291,0,0,0,,,False,missing
3292,0,0,0,,,False,missing
3293,0,0,0,,,False,missing
3294,0,0,0,,,False,missing
3295,0,0,0,,,False,missing
3296,0,0,0,,,False,missing
3297,0,0,0,,,False,missing
3298,0,0,0,,,False,missing
3299,0,0,0,,,False,missing
3300,0,0,0,,,False,missing
3301,0,0,0,,,False,missing
3302,0,0,0,,,False,missing
3303,0,0,0,,,False,missing
3304,0,0,0,,,False,missing
3305,0,0,0,,,False,missing
3306,0,0,0,,,False,missing
3307,0,0,0,,,False,missing
3308,0,0,0,,,False,missing
3309,0,0,0,,,False,missing
3310,0,0,0,,,False,missing
3311,0,0,0,,,False,missing
3312,0,0,0,,,False,missing
3313,0,0,0,,,False,missing
3314,0,0,0,,,False,missing
3315,0,0,0,,,False,missing
3316,0,0,0,,,False,missing
3317,0,0,0,,,False,missing
3318,0,0,0,,,False,missing
3319,0,0,0,,,False,missing
3320,0,0,0,,,False,missing
3321,0,0,0,,,False,missing
3322,0,0,0,,,False,missing
3323,0,0,0,,,False,missing
3324,0,0,0,,,False,missing
3325,0,0,0,,,False,missing
3326,0,0,0,,,False,missing
3327,0,0,0,,,False,missing
3328,0,0,0,,,False,missing
3329,0,0,0,,,False,missing
3330,0,0,0,,,False,missing
3331,0,0,0,,,False,missing
3332,0,0,0,,,False,missing
3333,0,0,0,,,False,missing
3334,0,0,0,,,False,missing
3335,0,0,0,,,False,missing
3336,0,0,0,,,False,missing
3337,0,0,0,,,False,missing
3338,0,0,0,,,False,missing
3339,0,0,0,,,False,missing
3340,0,0,0,,,False,missing
3341,0,0,0,,,False,missing
3342,0,0,0,,,False,missing
3343,0,0,0,,,False,missing
3344,0,0,0,,,False,missing
3345,1,644,360,644.0,360.0,False,detected
3346,0,0,0,644.0,360.0,True,interpolated
3347,1,644,360,644.0,360.0,False,detected
3348,0,0,0,642.5384615384615,376.61538461538464,True,interpolated
3349,0,0,0,641.0769230769231,393.2307692307692,True,interpolated
3350,0,0,0,639.6153846153846,409.84615384615387,True,interpolated
3351,0,0,0,638.1538461538462,426.46153846153845,True,interpolated
3352,0,0,0,636.6923076923077,443.0769230769231,True,interpolated
3353,0,0,0,635.2307692307693,459.6923076923077,True,interpolated
3354,0,0,0,633.7692307692307,476.3076923076923,True,interpolated
3355,0,0,0,632.3076923076923,492.9230769230769,True,interpolated
3356,0,0,0,,,False,missing
3357,0,0,0,,,False,missing
3358,0,0,0,,,False,missing
3359,0,0,0,,,False,missing
3360,0,0,0,,,False,missing
3361,0,0,0,,,False,missing
3362,0,0,0,,,False,missing
3363,0,0,0,,,False,missing
3364,0,0,0,,,False,missing
3365,0,0,0,,,False,missing
3366,0,0,0,,,False,missing
3367,0,0,0,,,False,missing
3368,0,0,0,,,False,missing
3369,0,0,0,,,False,missing
3370,0,0,0,,,False,missing
3371,0,0,0,,,False,missing
3372,0,0,0,,,False,missing
3373,0,0,0,,,False,missing
3374,0,0,0,,,False,missing
3375,0,0,0,,,False,missing
3376,0,0,0,,,False,missing
3377,0,0,0,,,False,missing
3378,0,0,0,,,False,missing
3379,0,0,0,,,False,missing
3380,0,0,0,,,False,missing
3381,0,0,0,,,False,missing
3382,0,0,0,,,False,missing
3383,0,0,0,,,False,missing
3384,0,0,0,,,False,missing
3385,0,0,0,,,False,missing
3386,1,587,1008,587.0,1008.0,False,detected
3387,0,0,0,587.0,1008.0,True,interpolated
3388,0,0,0,587.0,1008.0,True,interpolated
3389,0,0,0,587.0,1008.0,True,interpolated
3390,1,587,1008,587.0,1008.0,False,detected
3391,0,0,0,587.0,1008.0,True,interpolated
3392,0,0,0,587.0,1008.0,True,interpolated
3393,0,0,0,587.0,1008.0,True,interpolated
3394,1,587,1008,587.0,1008.0,False,detected
3395,0,0,0,587.0,1008.0,True,interpolated
3396,0,0,0,587.0,1008.0,True,interpolated
3397,0,0,0,587.0,1008.0,True,interpolated
3398,1,587,1008,587.0,1008.0,False,detected
3399,0,0,0,587.0,1008.8333333333334,True,interpolated
3400,0,0,0,587.0,1009.6666666666666,True,interpolated
3401,0,0,0,587.0,1010.5,True,interpolated
3402,0,0,0,587.0,1011.3333333333334,True,interpolated
3403,0,0,0,587.0,1012.1666666666666,True,interpolated
3404,1,587,1013,587.0,1013.0,False,detected
3405,0,0,0,584.5,1010.5,True,interpolated
3406,1,582,1008,582.0,1008.0,False,detected
3407,0,0,0,583.25,1008.0,True,interpolated
3408,0,0,0,584.5,1008.0,True,interpolated
3409,0,0,0,585.75,1008.0,True,interpolated
3410,1,587,1008,587.0,1008.0,False,detected
3411,0,0,0,587.0,1008.0,True,interpolated
3412,0,0,0,587.0,1008.0,True,interpolated
3413,0,0,0,587.0,1008.0,True,interpolated
3414,1,587,1008,587.0,1008.0,False,detected
3415,0,0,0,587.8474576271186,1008.0,True,interpolated
3416,0,0,0,588.6949152542373,1008.0,True,interpolated
3417,0,0,0,589.542372881356,1008.0,True,interpolated
3418,0,0,0,590.3898305084746,1008.0,True,interpolated
3419,0,0,0,591.2372881355932,1008.0,True,interpolated
3420,0,0,0,592.0847457627119,1008.0,True,interpolated
3421,0,0,0,592.9322033898305,1008.0,True,interpolated
3422,0,0,0,593.7796610169491,1008.0,True,interpolated
3423,0,0,0,,,False,missing
3424,0,0,0,,,False,missing
3425,0,0,0,,,False,missing
3426,0,0,0,,,False,missing
3427,0,0,0,,,False,missing
3428,0,0,0,,,False,missing
3429,0,0,0,,,False,missing
3430,0,0,0,,,False,missing
3431,0,0,0,,,False,missing
3432,0,0,0,,,False,missing
3433,0,0,0,,,False,missing
3434,0,0,0,,,False,missing
3435,0,0,0,,,False,missing
3436,0,0,0,,,False,missing
3437,0,0,0,,,False,missing
3438,0,0,0,,,False,missing
3439,0,0,0,,,False,missing
3440,0,0,0,,,False,missing
3441,0,0,0,,,False,missing
3442,0,0,0,,,False,missing
3443,0,0,0,,,False,missing
3444,0,0,0,,,False,missing
3445,0,0,0,,,False,missing
3446,0,0,0,,,False,missing
3447,0,0,0,,,False,missing
3448,0,0,0,,,False,missing
3449,0,0,0,,,False,missing
3450,0,0,0,,,False,missing
3451,0,0,0,,,False,missing
3452,0,0,0,,,False,missing
3453,0,0,0,,,False,missing
3454,0,0,0,,,False,missing
3455,0,0,0,,,False,missing
3456,0,0,0,,,False,missing
3457,0,0,0,,,False,missing
3458,0,0,0,,,False,missing
3459,0,0,0,,,False,missing
3460,0,0,0,,,False,missing
3461,0,0,0,,,False,missing
3462,0,0,0,,,False,missing
3463,0,0,0,,,False,missing
3464,0,0,0,,,False,missing
3465,0,0,0,,,False,missing
3466,0,0,0,,,False,missing
3467,0,0,0,,,False,missing
3468,0,0,0,,,False,missing
3469,0,0,0,,,False,missing
3470,0,0,0,,,False,missing
3471,0,0,0,,,False,missing
3472,0,0,0,,,False,missing
3473,1,637,1008,637.0,1008.0,False,detected
3474,0,0,0,636.1428571428571,1008.1785714285714,True,interpolated
3475,0,0,0,635.2857142857143,1008.3571428571429,True,interpolated
3476,0,0,0,634.4285714285714,1008.5357142857143,True,interpolated
3477,0,0,0,633.5714285714286,1008.7142857142857,True,interpolated
3478,0,0,0,632.7142857142857,1008.8928571428571,True,interpolated
3479,0,0,0,631.8571428571429,1009.0714285714286,True,interpolated
3480,0,0,0,631.0,1009.25,True,interpolated
3481,0,0,0,630.1428571428571,1009.4285714285714,True,interpolated
3482,0,0,0,,,False,missing
3483,0,0,0,,,False,missing
3484,0,0,0,,,False,missing
3485,0,0,0,,,False,missing
3486,0,0,0,,,False,missing
3487,0,0,0,,,False,missing
3488,0,0,0,,,False,missing
3489,0,0,0,,,False,missing
3490,0,0,0,,,False,missing
3491,0,0,0,,,False,missing
3492,0,0,0,,,False,missing
3493,0,0,0,,,False,missing
3494,0,0,0,,,False,missing
3495,0,0,0,,,False,missing
3496,0,0,0,,,False,missing
3497,0,0,0,,,False,missing
3498,0,0,0,,,False,missing
3499,0,0,0,,,False,missing
3500,0,0,0,,,False,missing
3501,1,613,1013,613.0,1013.0,False,detected
3502,0,0,0,613.0,1013.0,True,interpolated
3503,0,0,0,613.0,1013.0,True,interpolated
3504,0,0,0,613.0,1013.0,True,interpolated
3505,0,0,0,613.0,1013.0,True,interpolated
3506,0,0,0,613.0,1013.0,True,interpolated
3507,0,0,0,613.0,1013.0,True,interpolated
3508,0,0,0,613.0,1013.0,True,interpolated
3509,0,0,0,613.0,1013.0,True,interpolated
3510,0,0,0,,,False,missing
3511,0,0,0,,,False,missing
3512,0,0,0,,,False,missing
3513,0,0,0,,,False,missing
3514,0,0,0,,,False,missing
3515,0,0,0,,,False,missing
3516,0,0,0,,,False,missing
3517,0,0,0,,,False,missing
3518,0,0,0,,,False,missing
3519,0,0,0,,,False,missing
3520,0,0,0,,,False,missing
3521,0,0,0,,,False,missing
3522,0,0,0,,,False,missing
3523,0,0,0,,,False,missing
3524,0,0,0,,,False,missing
3525,0,0,0,,,False,missing
3526,0,0,0,,,False,missing
3527,0,0,0,,,False,missing
3528,0,0,0,,,False,missing
3529,0,0,0,,,False,missing
3530,0,0,0,,,False,missing
3531,0,0,0,,,False,missing
3532,0,0,0,,,False,missing
3533,1,613,1013,613.0,1013.0,False,detected
3534,0,0,0,613.4102564102565,1012.9358974358975,True,interpolated
3535,0,0,0,613.8205128205128,1012.8717948717949,True,interpolated
3536,0,0,0,614.2307692307693,1012.8076923076923,True,interpolated
3537,0,0,0,614.6410256410256,1012.7435897435897,True,interpolated
3538,0,0,0,615.0512820512821,1012.6794871794872,True,interpolated
3539,0,0,0,615.4615384615385,1012.6153846153846,True,interpolated
3540,0,0,0,615.8717948717949,1012.5512820512821,True,interpolated
3541,0,0,0,616.2820512820513,1012.4871794871794,True,interpolated
3542,0,0,0,,,False,missing
3543,0,0,0,,,False,missing
3544,0,0,0,,,False,missing
3545,0,0,0,,,False,missing
3546,0,0,0,,,False,missing
3547,0,0,0,,,False,missing
3548,0,0,0,,,False,missing
3549,0,0,0,,,False,missing
3550,0,0,0,,,False,missing
3551,0,0,0,,,False,missing
3552,0,0,0,,,False,missing
3553,0,0,0,,,False,missing
3554,0,0,0,,,False,missing
3555,0,0,0,,,False,missing
3556,0,0,0,,,False,missing
3557,0,0,0,,,False,missing
3558,0,0,0,,,False,missing
3559,0,0,0,,,False,missing
3560,0,0,0,,,False,missing
3561,0,0,0,,,False,missing
3562,0,0,0,,,False,missing
3563,0,0,0,,,False,missing
3564,0,0,0,,,False,missing
3565,0,0,0,,,False,missing
3566,0,0,0,,,False,missing
3567,0,0,0,,,False,missing
3568,0,0,0,,,False,missing
3569,0,0,0,,,False,missing
3570,0,0,0,,,False,missing
3571,0,0,0,,,False,missing
3572,0,0,0,,,False,missing
3573,0,0,0,,,False,missing
3574,0,0,0,,,False,missing
3575,0,0,0,,,False,missing
3576,0,0,0,,,False,missing
3577,0,0,0,,,False,missing
3578,0,0,0,,,False,missing
3579,0,0,0,,,False,missing
3580,0,0,0,,,False,missing
3581,0,0,0,,,False,missing
3582,0,0,0,,,False,missing
3583,0,0,0,,,False,missing
3584,0,0,0,,,False,missing
3585,0,0,0,,,False,missing
3586,0,0,0,,,False,missing
3587,0,0,0,,,False,missing
3588,0,0,0,,,False,missing
3589,0,0,0,,,False,missing
3590,0,0,0,,,False,missing
3591,0,0,0,,,False,missing
3592,0,0,0,,,False,missing
3593,0,0,0,,,False,missing
3594,0,0,0,,,False,missing
3595,0,0,0,,,False,missing
3596,0,0,0,,,False,missing
3597,0,0,0,,,False,missing
3598,0,0,0,,,False,missing
3599,0,0,0,,,False,missing
3600,0,0,0,,,False,missing
3601,0,0,0,,,False,missing
3602,0,0,0,,,False,missing
3603,0,0,0,,,False,missing
3604,0,0,0,,,False,missing
3605,0,0,0,,,False,missing
3606,0,0,0,,,False,missing
3607,0,0,0,,,False,missing
3608,0,0,0,,,False,missing
3609,0,0,0,,,False,missing
3610,0,0,0,,,False,missing
3611,1,645,1008,645.0,1008.0,False,detected
3612,0,0,0,647.5,1008.0,True,interpolated
3613,0,0,0,650.0,1008.0,True,interpolated
3614,0,0,0,652.5,1008.0,True,interpolated
3615,1,655,1008,655.0,1008.0,False,detected
3616,0,0,0,655.0,1008.0,True,interpolated
3617,0,0,0,655.0,1008.0,True,interpolated
3618,0,0,0,655.0,1008.0,True,interpolated
3619,1,655,1008,655.0,1008.0,False,detected
3620,0,0,0,655.0,1008.0,True,interpolated
3621,0,0,0,655.0,1008.0,True,interpolated
3622,0,0,0,655.0,1008.0,True,interpolated
3623,1,655,1008,655.0,1008.0,False,detected
3624,0,0,0,652.5,1008.0,True,interpolated
3625,0,0,0,650.0,1008.0,True,interpolated
3626,0,0,0,647.5,1008.0,True,interpolated
3627,1,645,1008,645.0,1008.0,False,detected
3628,0,0,0,645.0,1008.0,True,interpolated
3629,0,0,0,645.0,1008.0,True,interpolated
3630,0,0,0,645.0,1008.0,True,interpolated
3631,1,645,1008,645.0,1008.0,False,detected
3632,0,0,0,645.0,1008.0,True,interpolated
3633,0,0,0,645.0,1008.0,True,interpolated
3634,0,0,0,645.0,1008.0,True,interpolated
3635,1,645,1008,645.0,1008.0,False,detected
3636,0,0,0,645.0,1008.0,True,interpolated
3637,0,0,0,645.0,1008.0,True,interpolated
3638,0,0,0,645.0,1008.0,True,interpolated
3639,1,645,1008,645.0,1008.0,False,detected
3640,0,0,0,645.0,1008.0,True,interpolated
3641,0,0,0,645.0,1008.0,True,interpolated
3642,0,0,0,645.0,1008.0,True,interpolated
3643,1,645,1008,645.0,1008.0,False,detected
3644,0,0,0,645.25,1008.0,True,interpolated
3645,0,0,0,645.5,1008.0,True,interpolated
3646,0,0,0,645.75,1008.0,True,interpolated
3647,1,646,1008,646.0,1008.0,False,detected
3648,1,656,484,656.0,484.0,False,detected
3649,1,656,488,656.0,488.0,False,detected
3650,0,0,0,656.0,488.0,True,interpolated
3651,1,656,488,656.0,488.0,False,detected
3652,1,670,475,670.0,475.0,False,detected
3653,1,670,475,670.0,475.0,False,detected
3654,1,670,475,670.0,475.0,False,detected
3655,1,670,475,670.0,475.0,False,detected
3656,1,691,484,691.0,484.0,False,detected
3657,1,691,484,691.0,484.0,False,detected
3658,0,0,0,691.0,484.0,True,interpolated
3659,1,691,484,691.0,484.0,False,detected
3660,0,0,0,656.3333333333334,658.6666666666666,True,interpolated
3661,0,0,0,621.6666666666666,833.3333333333333,True,interpolated
3662,1,587,1008,587.0,1008.0,False,detected
3663,1,645,1008,645.0,1008.0,False,detected
3664,0,0,0,625.6666666666666,1008.0,True,interpolated
3665,0,0,0,606.3333333333334,1008.0,True,interpolated
3666,1,587,1008,587.0,1008.0,False,detected
3667,1,645,1008,645.0,1008.0,False,detected
3668,0,0,0,645.0,1008.0,True,interpolated
3669,0,0,0,645.0,1008.0,True,interpolated
3670,0,0,0,645.0,1008.0,True,interpolated
3671,1,645,1008,645.0,1008.0,False,detected
3672,1,90,426,90.0,426.0,False,detected
3673,1,91,426,91.0,426.0,False,detected
3674,1,532,400,532.0,400.0,False,detected
3675,1,556,404,556.0,404.0,False,detected
3676,1,132,1013,132.0,1013.0,False,detected
3677,1,133,1013,133.0,1013.0,False,detected
3678,1,135,1013,135.0,1013.0,False,detected
3679,1,534,1013,534.0,1013.0,False,detected
3680,1,237,431,237.0,431.0,False,detected
3681,1,237,431,237.0,431.0,False,detected
3682,1,421,1013,421.0,1013.0,False,detected
3683,1,421,1013,421.0,1013.0,False,detected
3684,1,201,426,201.0,426.0,False,detected
3685,1,201,426,201.0,426.0,False,detected
3686,1,201,422,201.0,422.0,False,detected
3687,1,201,426,201.0,426.0,False,detected
3688,1,77,502,77.0,502.0,False,detected
3689,1,98,502,98.0,502.0,False,detected
3690,1,104,493,104.0,493.0,False,detected
3691,1,98,502,98.0,502.0,False,detected
