Frame,Visibility,X,Y
1661,0,0,0
1662,0,0,0
1663,0,0,0
1664,0,0,0
1665,0,0,0
1666,0,0,0
1667,0,0,0
1668,0,0,0
1669,0,0,0
1670,0,0,0
1671,0,0,0
1672,0,0,0
1673,0,0,0
1674,0,0,0
1675,0,0,0
1676,0,0,0
1677,0,0,0
1678,0,0,0
1679,0,0,0
1680,0,0,0
1681,0,0,0
1682,0,0,0
1683,0,0,0
1684,0,0,0
1685,0,0,0
1686,0,0,0
1687,0,0,0
1688,1,322,413
1689,1,322,413
1690,1,322,408
1691,1,322,413
1692,1,305,413
1693,1,305,413
1694,1,306,408
1695,1,305,413
1696,1,260,413
1697,1,260,413
1698,1,260,413
1699,1,260,413
1700,0,0,0
1701,0,0,0
1702,0,0,0
1703,0,0,0
1704,0,0,0
1705,0,0,0
1706,0,0,0
1707,0,0,0
1708,0,0,0
1709,0,0,0
1710,0,0,0
1711,0,0,0
1712,0,0,0
1713,0,0,0
1714,0,0,0
1715,0,0,0
1716,0,0,0
1717,0,0,0
1718,0,0,0
1719,0,0,0
1720,0,0,0
1721,0,0,0
1722,0,0,0
1723,0,0,0
1724,0,0,0
1725,0,0,0
1726,0,0,0
1727,0,0,0
1728,0,0,0
1729,0,0,0
1730,0,0,0
1731,0,0,0
1732,0,0,0
1733,0,0,0
1734,0,0,0
1735,0,0,0
1736,0,0,0
1737,0,0,0
1738,0,0,0
1739,0,0,0
1740,0,0,0
1741,0,0,0
1742,0,0,0
1743,0,0,0
1744,0,0,0
1745,0,0,0
1746,0,0,0
1747,0,0,0
1748,0,0,0
1749,0,0,0
1750,0,0,0
1751,0,0,0
1752,0,0,0
1753,0,0,0
1754,0,0,0
1755,0,0,0
1756,0,0,0
1757,0,0,0
1758,0,0,0
1759,0,0,0
1760,0,0,0
1761,0,0,0
1762,0,0,0
1763,0,0,0
1764,0,0,0
1765,0,0,0
1766,0,0,0
1767,0,0,0
1768,0,0,0
1769,0,0,0
1770,0,0,0
1771,0,0,0
1772,0,0,0
1773,0,0,0
1774,0,0,0
1775,0,0,0
1776,0,0,0
1777,0,0,0
1778,0,0,0
1779,0,0,0
1780,0,0,0
1781,0,0,0
1782,0,0,0
1783,0,0,0
1784,0,0,0
1785,0,0,0
1786,0,0,0
1787,0,0,0
1788,0,0,0
1789,0,0,0
1790,0,0,0
1791,0,0,0
1792,0,0,0
1793,0,0,0
1794,0,0,0
1795,0,0,0
1796,0,0,0
1797,0,0,0
1798,0,0,0
1799,0,0,0
1800,0,0,0
1801,0,0,0
1802,0,0,0
1803,0,0,0
1804,0,0,0
1805,0,0,0
1806,0,0,0
1807,0,0,0
1808,0,0,0
1809,0,0,0
1810,0,0,0
1811,0,0,0
1812,0,0,0
1813,0,0,0
1814,0,0,0
1815,0,0,0
1816,0,0,0
1817,0,0,0
1818,0,0,0
1819,0,0,0
1820,1,538,364
1821,1,538,364
1822,1,538,364
1823,1,538,368
1824,1,537,328
1825,1,537,328
1826,1,537,328
1827,1,537,333
1828,1,532,288
1829,1,532,293
1830,1,532,288
1831,1,532,293
1832,1,530,288
1833,1,530,288
1834,1,530,288
1835,1,530,288
1836,1,528,306
1837,1,528,306
1838,1,528,306
1839,1,528,306
1840,1,528,333
1841,1,528,333
1842,1,528,333
1843,1,528,333
1844,1,527,395
1845,1,527,395
1846,1,527,391
1847,1,527,395
1848,1,527,422
1849,1,527,422
1850,1,527,422
1851,1,527,422
1852,0,0,0
1853,0,0,0
1854,0,0,0
1855,0,0,0
1856,0,0,0
1857,0,0,0
1858,0,0,0
1859,0,0,0
1860,0,0,0
1861,0,0,0
1862,0,0,0
1863,0,0,0
1864,0,0,0
1865,0,0,0
1866,0,0,0
1867,0,0,0
1868,0,0,0
1869,0,0,0
1870,0,0,0
1871,0,0,0
1872,0,0,0
1873,0,0,0
1874,0,0,0
1875,0,0,0
1876,0,0,0
1877,0,0,0
1878,0,0,0
1879,0,0,0
1880,0,0,0
1881,0,0,0
1882,0,0,0
1883,0,0,0
1884,0,0,0
1885,0,0,0
1886,0,0,0
1887,0,0,0
1888,0,0,0
1889,0,0,0
1890,0,0,0
1891,0,0,0
1892,1,660,368
1893,1,660,368
1894,1,660,364
1895,1,660,368
1896,1,666,364
1897,1,666,364
1898,1,665,364
1899,1,665,364
1900,1,705,368
1901,1,705,368
1902,1,705,364
1903,1,705,368
1904,0,0,0
1905,0,0,0
1906,0,0,0
1907,0,0,0
1908,0,0,0
1909,0,0,0
1910,0,0,0
1911,0,0,0
1912,0,0,0
1913,0,0,0
1914,0,0,0
1915,0,0,0
1916,0,0,0
1917,0,0,0
1918,0,0,0
1919,0,0,0
1920,0,0,0
1921,0,0,0
1922,0,0,0
1923,0,0,0
1924,0,0,0
1925,0,0,0
1926,0,0,0
1927,0,0,0
1928,0,0,0
1929,0,0,0
1930,0,0,0
1931,0,0,0
1932,0,0,0
1933,0,0,0
1934,0,0,0
1935,0,0,0
1936,0,0,0
1937,0,0,0
1938,0,0,0
1939,0,0,0
1940,0,0,0
1941,0,0,0
1942,0,0,0
1943,0,0,0
1944,0,0,0
1945,0,0,0
1946,0,0,0
1947,0,0,0
1948,0,0,0
1949,0,0,0
1950,0,0,0
1951,0,0,0
1952,0,0,0
1953,0,0,0
1954,0,0,0
1955,0,0,0
1956,0,0,0
1957,0,0,0
1958,0,0,0
1959,0,0,0
1960,0,0,0
1961,0,0,0
1962,0,0,0
1963,0,0,0
1964,0,0,0
1965,0,0,0
1966,0,0,0
1967,0,0,0
1968,0,0,0
1969,0,0,0
1970,0,0,0
1971,0,0,0
1972,0,0,0
1973,0,0,0
1974,0,0,0
1975,0,0,0
1976,0,0,0
1977,0,0,0
1978,0,0,0
1979,0,0,0
1980,0,0,0
1981,0,0,0
1982,0,0,0
1983,0,0,0
1984,0,0,0
1985,0,0,0
1986,0,0,0
1987,0,0,0
1988,0,0,0
1989,0,0,0
1990,0,0,0
1991,0,0,0
1992,1,480,346
1993,1,480,346
1994,1,480,346
1995,1,480,346
1996,1,603,475
1997,1,603,475
1998,1,603,475
1999,1,603,475
2000,1,367,568
2001,1,368,564
2002,1,368,564
2003,1,368,564
2004,1,230,324
2005,1,230,324
2006,1,229,324
2007,1,236,324
2008,1,518,288
2009,1,518,288
2010,1,523,288
2011,1,517,293
2012,1,282,266
2013,1,285,266
2014,1,299,266
2015,1,284,266
2016,1,385,555
2017,1,705,466
2018,1,707,462
2019,1,383,560
2020,1,670,444
2021,1,611,533
2022,1,613,528
2023,1,611,533
2024,1,562,568
2025,1,562,564
2026,1,559,564
2027,1,562,564
2028,1,662,533
2029,1,666,528
2030,1,670,528
2031,1,666,528
2032,1,638,524
2033,1,638,520
2034,1,656,488
2035,1,638,524
2036,1,638,484
2037,1,639,484
2038,1,641,480
2039,1,639,484
2040,1,649,435
2041,1,649,435
2042,1,651,435
2043,1,382,417
2044,1,296,386
2045,1,296,386
2046,1,420,373
2047,1,360,395
2048,1,360,342
2049,1,360,342
2050,1,613,342
2051,1,360,342
2052,1,617,297
2053,1,97,288
2054,1,672,297
2055,1,106,293
2056,1,95,271
2057,1,101,275
2058,1,92,271
2059,1,102,271
2060,1,708,302
2061,1,705,297
2062,1,4,271
2063,1,707,297
2064,1,11,271
2065,1,669,284
2066,1,669,284
2067,1,11,266
2068,1,679,293
2069,1,680,293
2070,0,0,0
2071,1,680,293
2072,1,610,262
2073,0,0,0
2074,0,0,0
2075,0,0,0
2076,1,45,262
2077,0,0,0
2078,0,0,0
2079,0,0,0
2080,0,0,0
2081,0,0,0
2082,0,0,0
2083,0,0,0
2084,1,12,280
2085,1,11,280
2086,0,0,0
2087,1,11,280
2088,1,527,297
2089,1,525,297
2090,1,525,297
2091,1,527,297
2092,1,540,364
2093,1,541,360
2094,1,541,360
2095,1,541,364
2096,1,14,342
2097,1,16,346
2098,1,16,346
2099,1,15,333
2100,1,14,346
2101,1,16,346
2102,1,16,342
2103,1,15,337
2104,1,15,342
2105,1,16,346
2106,1,16,342
2107,1,15,337
2108,1,15,342
2109,1,16,346
2110,1,16,342
2111,1,15,337
2112,1,15,342
2113,1,16,346
2114,1,16,342
2115,1,15,337
2116,1,14,342
2117,1,16,346
2118,1,16,342
2119,1,15,337
2120,1,14,342
2121,1,16,346
2122,1,16,342
2123,1,15,337
2124,1,15,342
2125,1,16,346
2126,1,16,342
2127,1,15,337
2128,1,15,342
2129,1,16,346
2130,1,16,342
2131,1,15,337
2132,1,15,342
2133,1,16,346
2134,1,16,342
2135,1,15,337
2136,1,15,342
2137,1,16,346
2138,1,16,342
2139,1,15,337
2140,1,15,342
2141,1,16,346
2142,1,16,342
2143,1,15,337
2144,1,14,342
2145,1,16,346
2146,1,16,342
2147,1,15,337
2148,1,14,342
2149,1,16,346
2150,1,16,342
2151,1,15,337
2152,1,14,342
2153,1,16,346
2154,1,16,342
2155,1,15,337
2156,1,14,342
2157,1,16,346
2158,1,16,342
2159,1,15,337
2160,1,15,342
2161,1,16,346
2162,1,16,342
2163,1,15,337
2164,1,14,342
2165,1,16,346
2166,1,16,342
2167,1,15,337
2168,1,14,342
2169,1,16,346
2170,1,16,342
2171,1,15,337
2172,1,14,342
2173,1,16,346
2174,1,16,342
2175,1,15,337
2176,1,14,342
2177,1,16,346
2178,1,16,342
2179,1,15,337
2180,1,14,342
2181,1,16,346
2182,1,16,342
2183,1,15,337
2184,1,14,342
2185,1,16,346
2186,1,16,342
2187,1,15,337
2188,1,14,342
2189,1,16,346
2190,1,16,342
2191,1,15,337
2192,1,14,342
2193,1,16,346
2194,1,16,342
2195,1,15,337
2196,1,14,342
2197,1,16,346
2198,1,16,342
2199,1,15,337
2200,1,14,342
2201,1,16,346
2202,1,16,342
2203,1,15,337
2204,1,14,342
2205,1,16,346
2206,1,16,342
2207,1,15,337
2208,1,14,342
2209,1,16,346
2210,1,16,342
2211,1,15,337
2212,1,14,342
2213,1,16,346
2214,1,16,342
2215,1,15,337
2216,1,14,342
2217,1,16,346
2218,1,16,342
2219,1,15,337
2220,1,14,342
2221,1,16,346
2222,1,16,342
2223,1,15,337
2224,1,14,342
2225,1,16,346
2226,1,16,342
2227,1,15,337
2228,1,14,342
2229,1,16,346
2230,1,16,342
2231,1,15,337
2232,1,14,342
2233,1,16,346
2234,1,16,342
2235,1,15,337
2236,1,14,342
2237,1,16,346
2238,1,16,342
2239,1,15,337
2240,1,14,342
2241,1,16,346
2242,1,16,342
2243,1,15,337
2244,1,14,342
2245,1,16,346
2246,1,16,342
2247,1,15,337
2248,1,14,342
2249,1,16,346
2250,1,16,342
2251,1,15,337
2252,1,14,342
2253,1,16,346
2254,1,16,342
2255,1,15,337
2256,1,14,342
2257,1,16,346
2258,1,16,342
2259,1,15,337
2260,1,14,342
2261,1,16,346
2262,1,16,342
2263,1,15,337
2264,1,14,342
2265,1,16,346
2266,1,16,342
2267,1,15,337
2268,1,14,342
2269,1,16,346
2270,1,16,342
2271,1,15,337
2272,1,14,342
2273,1,16,346
2274,1,16,342
2275,1,15,337
2276,1,14,342
2277,1,16,346
2278,1,16,342
2279,1,15,337
2280,1,15,342
2281,1,16,346
2282,1,16,342
2283,1,16,337
2284,1,15,342
2285,1,16,342
2286,1,16,342
2287,1,15,337
2288,1,15,342
2289,1,16,342
2290,1,16,342
2291,1,15,337
2292,1,14,342
2293,1,16,342
2294,1,16,342
2295,1,15,337
2296,1,14,342
2297,1,16,342
2298,1,16,342
2299,1,15,337
2300,1,14,342
2301,1,16,342
2302,1,16,342
2303,1,15,337
2304,1,14,342
2305,1,16,342
2306,1,16,342
2307,1,15,337
2308,1,14,342
2309,1,16,342
2310,1,16,342
2311,1,15,337
2312,1,14,346
2313,1,16,346
2314,1,16,342
2315,1,15,337
2316,1,14,346
2317,1,16,346
2318,1,16,342
2319,1,15,337
2320,1,14,346
2321,1,16,346
2322,1,16,342
2323,1,15,337
2324,1,14,346
2325,1,16,346
2326,1,16,342
2327,1,15,337
2328,1,14,346
2329,1,16,346
2330,1,16,342
2331,1,15,337
2332,1,14,346
2333,1,16,346
2334,1,16,342
2335,1,15,337
2336,1,14,346
2337,1,16,346
2338,1,16,342
2339,1,15,337
2340,1,14,346
2341,1,16,346
2342,1,16,342
2343,1,15,337
2344,1,14,346
2345,1,16,346
2346,1,16,342
2347,1,15,337
2348,1,14,346
2349,1,16,346
2350,1,16,342
2351,1,15,337
2352,1,14,346
2353,1,16,346
2354,1,16,342
2355,1,15,337
2356,1,14,346
2357,1,16,346
2358,1,16,342
2359,1,15,337
2360,1,14,346
2361,1,16,346
2362,1,16,342
2363,1,15,337
2364,1,14,346
2365,1,16,346
2366,1,16,342
2367,1,15,337
2368,1,14,346
2369,1,16,346
2370,1,16,342
2371,1,15,337
2372,1,14,346
2373,1,16,346
2374,1,15,342
2375,1,15,337
2376,1,14,346
2377,1,16,346
2378,1,16,346
2379,1,15,337
2380,1,14,346
2381,1,16,346
2382,1,14,346
2383,1,14,337
2384,1,14,346
2385,1,16,346
2386,1,14,346
2387,1,14,337
2388,1,14,346
2389,1,15,346
2390,1,14,346
2391,1,14,337
2392,1,14,346
2393,1,15,346
2394,1,14,346
2395,1,14,337
2396,1,14,346
2397,1,15,346
2398,1,14,346
2399,1,14,337
2400,1,14,346
2401,1,15,346
2402,1,14,346
2403,1,14,337
2404,1,14,346
2405,1,15,346
2406,1,14,346
2407,1,14,337
2408,1,14,346
2409,1,15,346
2410,1,14,346
2411,1,14,337
2412,1,14,346
2413,1,15,346
2414,1,14,346
2415,1,14,337
2416,1,14,346
2417,1,15,346
2418,1,14,346
2419,1,14,337
2420,1,14,346
2421,1,15,346
2422,1,14,346
2423,1,14,337
2424,1,14,346
2425,1,15,346
2426,1,14,346
2427,1,14,337
2428,1,14,346
2429,1,15,346
2430,1,14,346
2431,1,14,337
2432,1,14,346
2433,1,15,346
2434,1,14,346
2435,1,14,337
2436,1,14,346
2437,1,15,346
2438,1,14,346
2439,1,14,337
2440,1,14,346
2441,1,15,346
2442,1,14,346
2443,1,14,337
2444,1,14,346
2445,1,15,346
2446,1,14,346
2447,1,14,337
2448,1,14,346
2449,1,15,346
2450,1,14,346
2451,1,14,346
2452,1,14,346
2453,1,15,346
2454,1,14,346
2455,1,14,346
2456,1,14,346
2457,1,15,346
2458,1,14,346
2459,1,14,346
2460,1,14,346
2461,1,15,346
2462,1,15,346
2463,1,14,346
2464,1,14,346
2465,1,15,346
2466,1,15,346
2467,1,14,346
2468,1,14,346
2469,1,15,346
2470,1,15,346
2471,1,14,346
2472,1,14,346
2473,1,15,346
2474,1,15,346
2475,1,14,346
2476,1,14,346
2477,1,15,346
2478,1,15,346
2479,1,14,346
2480,1,14,346
2481,1,15,346
2482,1,15,346
2483,1,14,346
2484,1,14,346
2485,1,15,346
2486,1,15,346
2487,1,14,346
2488,1,14,346
2489,1,15,346
2490,1,15,346
2491,1,14,346
2492,1,14,346
2493,1,15,346
2494,1,15,346
2495,1,14,346
2496,1,14,346
2497,1,15,346
2498,1,15,346
2499,1,14,346
2500,1,14,346
2501,1,15,346
2502,1,15,346
2503,1,14,346
2504,1,14,346
2505,1,15,346
2506,1,15,346
2507,1,14,346
2508,1,14,346
2509,1,15,346
2510,1,15,346
2511,1,14,346
2512,1,561,306
2513,1,562,320
2514,1,562,320
2515,1,561,306
2516,1,14,346
2517,1,15,346
2518,1,15,346
2519,1,14,346
2520,1,14,346
2521,1,15,346
2522,1,15,346
2523,1,14,337
2524,1,14,346
2525,1,15,346
2526,1,15,346
2527,1,14,337
2528,1,14,346
2529,1,15,346
2530,1,15,346
2531,1,14,337
2532,1,14,346
2533,1,15,346
2534,1,15,346
2535,1,14,337
2536,1,14,346
2537,1,16,346
2538,1,15,346
2539,1,15,333
2540,1,14,346
2541,1,16,346
2542,1,15,346
2543,1,15,333
2544,1,14,346
2545,1,16,346
2546,1,15,346
2547,1,15,333
2548,1,14,346
2549,1,16,346
2550,1,15,346
2551,1,15,333
2552,1,14,346
2553,1,16,346
2554,1,15,346
2555,1,15,333
2556,1,14,346
2557,1,16,346
2558,1,15,346
2559,1,15,333
2560,1,14,346
2561,1,16,346
2562,1,15,346
2563,1,15,333
2564,1,14,346
2565,1,16,346
2566,1,15,346
2567,1,15,333
2568,1,14,346
2569,1,16,346
2570,1,15,346
2571,1,15,333
2572,1,14,346
2573,1,16,346
2574,1,15,346
2575,1,15,333
2576,1,14,346
2577,1,16,346
2578,1,15,346
2579,1,15,333
2580,1,622,471
2581,1,622,471
2582,1,15,346
2583,1,15,333
2584,1,610,333
2585,1,610,333
2586,1,610,333
2587,1,15,333
2588,1,14,346
2589,1,16,346
2590,1,15,346
2591,1,15,333
2592,1,267,360
2593,1,268,360
2594,1,15,346
2595,1,15,333
2596,1,261,386
2597,1,261,391
2598,1,261,386
2599,1,15,333
2600,1,14,346
2601,1,16,346
2602,1,15,346
2603,1,15,333
2604,1,14,346
2605,1,16,346
2606,1,15,346
2607,1,15,333
2608,1,14,346
2609,1,16,346
2610,1,15,346
2611,1,15,333
2612,1,14,346
2613,1,16,346
2614,1,15,346
2615,1,15,333
2616,1,14,346
2617,1,16,346
2618,1,15,346
2619,1,15,333
2620,1,14,346
2621,1,15,346
2622,1,14,346
2623,1,14,333
2624,1,14,346
2625,1,15,346
2626,1,14,346
2627,1,14,333
2628,1,14,346
2629,1,15,346
2630,1,15,346
2631,1,15,333
2632,1,14,346
2633,1,15,346
2634,1,15,346
2635,1,15,333
2636,1,14,346
2637,1,15,346
2638,1,15,346
2639,1,15,333
2640,1,14,346
2641,1,15,346
2642,1,15,346
2643,1,15,333
2644,1,14,346
2645,1,15,346
2646,1,15,346
2647,1,15,333
2648,1,14,346
2649,1,15,346
2650,1,15,346
2651,1,15,333
2652,1,14,346
2653,1,15,346
2654,1,15,346
2655,1,15,333
2656,1,14,346
2657,1,15,346
2658,1,15,346
2659,1,15,333
2660,1,14,346
2661,1,15,346
2662,1,15,346
2663,1,15,333
2664,1,14,346
2665,1,15,346
2666,1,15,346
2667,1,15,333
2668,1,14,346
2669,1,15,346
2670,1,15,346
2671,1,15,333
2672,1,14,346
2673,1,15,346
2674,1,15,346
2675,1,15,333
2676,1,14,346
2677,1,15,346
2678,1,15,346
2679,1,15,333
2680,1,14,346
2681,1,15,346
2682,1,15,346
2683,1,15,333
2684,1,14,346
2685,1,15,346
2686,1,15,346
2687,1,15,333
2688,1,14,346
2689,1,15,346
2690,1,15,346
2691,1,15,333
2692,1,14,346
2693,1,15,346
2694,1,15,346
2695,1,15,333
2696,1,358,333
2697,1,358,324
2698,1,144,302
2699,1,360,324
2700,0,0,0
2701,0,0,0
2702,0,0,0
2703,1,693,1013
2704,0,0,0
2705,0,0,0
2706,0,0,0
2707,1,689,1013
2708,1,686,1013
2709,0,0,0
2710,0,0,0
2711,1,690,1013
2712,1,686,1013
2713,0,0,0
2714,0,0,0
2715,1,690,1013
2716,1,694,1013
2717,0,0,0
2718,0,0,0
2719,1,690,1013
2720,0,0,0
2721,0,0,0
2722,0,0,0
2723,1,690,1013
2724,0,0,0
2725,0,0,0
2726,0,0,0
2727,1,690,1013
2728,0,0,0
2729,0,0,0
2730,0,0,0
2731,1,690,1013
2732,0,0,0
2733,0,0,0
2734,0,0,0
2735,1,690,1013
2736,0,0,0
2737,0,0,0
2738,0,0,0
2739,1,690,1013
2740,0,0,0
2741,0,0,0
2742,0,0,0
2743,1,691,1013
2744,0,0,0
2745,0,0,0
2746,0,0,0
2747,1,691,1013
2748,0,0,0
2749,0,0,0
2750,0,0,0
2751,1,691,1013
2752,1,660,1013
2753,0,0,0
2754,0,0,0
2755,1,680,1013
2756,1,660,1013
2757,0,0,0
2758,1,665,1013
2759,1,680,1013
2760,1,660,1013
2761,0,0,0
2762,1,665,1013
2763,1,680,1013
2764,1,660,1013
2765,0,0,0
2766,1,665,1013
2767,1,680,1013
2768,1,660,1013
2769,0,0,0
2770,1,665,1013
2771,1,680,1013
2772,1,660,1013
2773,0,0,0
2774,1,665,1013
2775,1,680,1013
2776,1,660,1013
2777,0,0,0
2778,1,665,1013
2779,1,680,1013
2780,1,660,1013
2781,0,0,0
2782,1,665,1013
2783,1,680,1013
2784,1,660,1013
2785,0,0,0
2786,1,665,1013
2787,1,680,1013
2788,1,662,1013
2789,0,0,0
2790,1,665,1013
2791,1,680,1013
2792,0,0,0
2793,0,0,0
2794,0,0,0
2795,1,682,1013
2796,0,0,0
2797,0,0,0
2798,0,0,0
2799,1,682,1013
2800,0,0,0
2801,0,0,0
2802,0,0,0
2803,1,682,1013
2804,1,686,1013
2805,0,0,0
2806,0,0,0
2807,1,682,1013
2808,1,673,1013
2809,0,0,0
2810,0,0,0
2811,1,682,1013
2812,1,680,1013
2813,0,0,0
2814,0,0,0
2815,1,682,1013
2816,1,679,1013
2817,0,0,0
2818,0,0,0
2819,1,682,1013
2820,1,673,1013
2821,0,0,0
2822,0,0,0
2823,1,682,1013
2824,1,673,1013
2825,0,0,0
2826,0,0,0
2827,1,682,1013
2828,1,673,1013
2829,0,0,0
2830,0,0,0
2831,1,682,1013
2832,1,673,1013
2833,0,0,0
2834,0,0,0
2835,1,682,1013
2836,1,680,1013
2837,0,0,0
2838,0,0,0
2839,1,682,1013
2840,1,680,1013
2841,0,0,0
2842,0,0,0
2843,1,682,1013
2844,1,680,1013
2845,0,0,0
2846,0,0,0
2847,1,682,1013
2848,1,680,1013
2849,0,0,0
2850,0,0,0
2851,1,682,1013
2852,1,663,1013
2853,0,0,0
2854,0,0,0
2855,1,680,1013
2856,1,663,1013
2857,0,0,0
2858,0,0,0
2859,1,682,1013
2860,1,663,1013
2861,0,0,0
2862,0,0,0
2863,1,682,1013
2864,0,0,0
2865,0,0,0
2866,1,703,1008
2867,1,680,1013
2868,1,680,1013
2869,0,0,0
2870,0,0,0
2871,1,682,1013
2872,1,680,1013
2873,0,0,0
2874,0,0,0
2875,1,682,1013
2876,1,680,1013
2877,0,0,0
2878,0,0,0
2879,1,682,1013
2880,1,665,1013
2881,0,0,0
2882,0,0,0
2883,1,682,1013
2884,1,665,1013
2885,0,0,0
2886,0,0,0
2887,1,682,1013
2888,1,665,1013
2889,0,0,0
2890,0,0,0
2891,1,682,1013
2892,1,665,1013
2893,0,0,0
2894,0,0,0
2895,1,682,1013
2896,1,665,1013
2897,0,0,0
2898,0,0,0
2899,1,682,1013
2900,1,21,1008
2901,1,19,1008
2902,1,23,1008
2903,1,682,1013
2904,1,665,1013
2905,0,0,0
2906,0,0,0
2907,1,682,1013
2908,1,665,1013
2909,0,0,0
2910,0,0,0
2911,1,682,1013
2912,1,665,1013
2913,0,0,0
2914,0,0,0
2915,1,682,1013
2916,1,329,377
2917,1,329,382
2918,1,330,382
2919,1,682,1013
2920,1,316,364
2921,1,316,368
2922,1,316,364
2923,1,315,364
2924,1,656,1008
2925,1,659,1008
2926,1,656,1008
2927,1,680,1013
2928,1,684,1008
2929,1,683,1008
2930,1,683,1008
2931,1,682,1013
2932,1,686,1008
2933,1,686,1008
2934,1,684,1008
2935,1,684,1013
2936,1,189,346
2937,1,189,346
2938,0,0,0
2939,1,682,1013
2940,1,665,1013
2941,0,0,0
2942,0,0,0
2943,1,682,1013
2944,1,665,1013
2945,0,0,0
2946,0,0,0
2947,1,682,1013
2948,1,665,1013
2949,0,0,0
2950,0,0,0
2951,1,682,1013
2952,1,665,1013
2953,0,0,0
2954,0,0,0
2955,1,683,1013
2956,1,665,1013
2957,0,0,0
2958,0,0,0
2959,1,682,1013
2960,1,665,1013
2961,0,0,0
2962,0,0,0
2963,1,682,1013
2964,1,665,1013
2965,0,0,0
2966,0,0,0
2967,1,682,1013
2968,1,663,1013
2969,0,0,0
2970,0,0,0
2971,1,682,1013
2972,1,663,1013
2973,0,0,0
2974,0,0,0
2975,1,682,1013
2976,1,663,1013
2977,0,0,0
2978,1,175,1008
2979,1,682,1013
2980,1,663,1013
2981,1,254,315
2982,0,0,0
2983,1,682,1013
2984,1,663,1013
2985,0,0,0
2986,0,0,0
2987,1,682,1013
2988,1,663,1013
2989,0,0,0
2990,0,0,0
2991,1,682,1013
2992,1,683,1013
2993,0,0,0
2994,0,0,0
2995,1,682,1013
2996,1,683,1013
2997,0,0,0
2998,0,0,0
2999,1,682,1013
3000,1,682,1013
3001,0,0,0
3002,0,0,0
3003,1,682,1013
3004,1,680,1013
3005,0,0,0
3006,0,0,0
3007,1,682,1013
3008,1,680,1013
3009,0,0,0
3010,0,0,0
3011,1,682,1013
3012,1,680,1013
3013,0,0,0
3014,0,0,0
3015,1,682,1013
3016,1,680,1013
3017,0,0,0
3018,0,0,0
3019,1,682,1013
3020,1,680,1013
3021,0,0,0
3022,0,0,0
3023,1,682,1013
3024,0,0,0
3025,0,0,0
3026,0,0,0
3027,1,689,1013
3028,0,0,0
3029,0,0,0
3030,0,0,0
3031,1,684,1013
3032,0,0,0
3033,0,0,0
3034,0,0,0
3035,1,684,1013
3036,0,0,0
3037,0,0,0
3038,0,0,0
3039,1,684,1013
3040,0,0,0
3041,0,0,0
3042,0,0,0
3043,1,684,1013
3044,0,0,0
3045,0,0,0
3046,0,0,0
3047,1,684,1013
3048,0,0,0
3049,0,0,0
3050,0,0,0
3051,1,684,1013
3052,0,0,0
3053,0,0,0
3054,0,0,0
3055,1,684,1013
3056,0,0,0
3057,0,0,0
3058,0,0,0
3059,1,684,1013
3060,0,0,0
3061,0,0,0
3062,0,0,0
3063,1,684,1013
3064,0,0,0
3065,0,0,0
3066,0,0,0
3067,1,684,1013
3068,0,0,0
3069,0,0,0
3070,0,0,0
3071,1,687,1013
3072,0,0,0
3073,0,0,0
3074,0,0,0
3075,1,689,1013
3076,0,0,0
3077,0,0,0
3078,0,0,0
3079,1,689,1013
3080,0,0,0
3081,0,0,0
3082,0,0,0
3083,1,689,1013
3084,0,0,0
3085,0,0,0
3086,0,0,0
3087,1,689,1013
3088,0,0,0
3089,0,0,0
3090,0,0,0
3091,1,689,1013
3092,0,0,0
3093,0,0,0
3094,0,0,0
3095,1,689,1013
3096,0,0,0
3097,0,0,0
3098,0,0,0
3099,1,689,1013
3100,0,0,0
3101,0,0,0
3102,0,0,0
3103,1,689,1013
3104,0,0,0
3105,0,0,0
3106,0,0,0
3107,1,689,1013
3108,0,0,0
3109,0,0,0
3110,0,0,0
3111,1,689,1013
3112,0,0,0
3113,0,0,0
3114,0,0,0
3115,1,689,1013
3116,0,0,0
3117,0,0,0
3118,0,0,0
3119,1,689,1013
3120,0,0,0
3121,0,0,0
3122,0,0,0
3123,1,689,1013
3124,1,77,386
3125,1,77,386
3126,1,77,386
3127,1,689,1013
3128,0,0,0
3129,0,0,0
3130,0,0,0
3131,1,689,1013
3132,0,0,0
3133,0,0,0
3134,0,0,0
3135,1,689,1013
3136,0,0,0
3137,0,0,0
3138,0,0,0
3139,1,689,1013
3140,0,0,0
3141,0,0,0
3142,0,0,0
3143,1,689,1013
3144,0,0,0
3145,0,0,0
3146,0,0,0
3147,1,689,1013
3148,0,0,0
3149,0,0,0
3150,0,0,0
3151,1,689,1013
3152,0,0,0
3153,0,0,0
3154,0,0,0
3155,1,689,1013
3156,0,0,0
3157,0,0,0
3158,0,0,0
3159,1,689,1013
3160,0,0,0
3161,0,0,0
3162,0,0,0
3163,1,689,1013
3164,0,0,0
3165,0,0,0
3166,0,0,0
3167,1,689,1013
3168,0,0,0
3169,0,0,0
3170,0,0,0
3171,1,689,1013
3172,0,0,0
3173,0,0,0
3174,0,0,0
3175,1,689,1013
3176,0,0,0
3177,0,0,0
3178,0,0,0
3179,1,689,1013
3180,1,566,302
3181,1,568,302
3182,1,172,302
3183,1,568,306
3184,1,15,408
3185,1,15,408
3186,1,15,408
3187,1,15,408
3188,1,29,417
3189,1,28,417
3190,1,14,426
3191,1,28,417
